Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,0.768701472
Wikipedia,491928,"Hi, what are the technical steps to withdraw a nomination to delete a category? Or more specifically, what template did you use to withdraw your nomination?",17,17,17,17,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.65395109,17,Polite,0.773080472
Wikipedia,299080,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?,18,10,21,20,21,A2WKPCZU4U110T,AVHARSCRX7M9E,A2ULMYRKQMNNFG,A3E11SHVDD48Z8,AZ1RJVNOZFIWV,0.789105309,18,Polite,0.77371873
Wikipedia,58362,Thanks for putting the igneous rock template on all of those articles - it looks really useful! Do you think it should have an ultramafic section added?,23,17,22,25,25,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,1.54881865,22.4,Polite,0.773902572
Wikipedia,624652,I'm also having to use your link.  Perhaps we should change the main page link to use the megaupload until we know that the main website is up?,17,16,19,21,17,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.926058128,18,Polite,0.775294261
Wikipedia,120820,I tried to address your concerns in the nomination page. Do you mind having another look?,21,17,13,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.798117835,17.8,Polite,0.776004401
Wikipedia,625248,Thank you for the response on my user page.  Would you be willing to add a few words to the FAC candidacy?,21,24,25,20,17,A2UFD1I8ZO1V4G,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A1F4D2PZ7NNWTL,1.355535248,21.4,Polite,0.776109252
Wikipedia,544878,Welcome to wikipedia? Does <url> and <url> look like unreferenced uselessness to you?,9,13,12,11,5,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-0.890603291,10,Rude,0.777085563
Wikipedia,5396,Thanks for adding stuff to the update. Would you like to help out with the notifications (the real pain of this ... grrr)?,15,18,18,16,17,AAZKHFKG1B8VQ,A1BJTTNDDFZ3ZP,A1E0EK09CA5OIO,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,0.795753964,16.8,Polite,0.777334318
Wikipedia,624167,"I kind of agree.  Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",15,4,5,17,5,AYG3MF094634L,A1F4D2PZ7NNWTL,A3G7QIYLFOXFG7,AZOAW8JH5HJJK,A1Y3Z92RE62NPS,-0.91290936,9.2,Rude,0.777613202
Wikipedia,625077,I tried to create a similar map for Canada but couldn't get a usable output from the site you used for the Australia map. Could you create a Canadian one?,21,16,17,20,15,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.807310855,17.8,Polite,0.777872856
Wikipedia,625054,"After having collected some users willing to come, I created <url> subpage. Would you be so kind and add your ideas?",17,25,21,17,21,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,1.231327902,20.2,Polite,0.778098208
Wikipedia,222,"Splendid work on <url>! Do you have a copy of that reference, or use the library's?",19,13,20,23,25,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,1.283787269,20,Polite,0.779388223
Wikipedia,622208,"Also, is <url> about chemistry, sociology, theology, international law, or what??  '''I''' know the answer to that question, but does the person reading the article know?",4,9,1,5,11,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,-1.302983419,6,Rude,0.780977296
Wikipedia,43587,I disagree with your edit of the 21st of November.  Would you object to me inserting a new version based around the word 'Notwithstanding'?,21,17,17,21,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A8ZO8H4HIEYLP,A3GOI327COFGY5,1.01970922,18.6,Polite,0.781273884
Wikipedia,153420,I see that KarBot is editing User Talk Pages.  Is this deliberate?,13,13,12,9,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28ZB4ZB13BWAI,A29B522D0BX6HN,AIPK94CUWL45W,-0.509123545,12,Rude,0.781360226
Wikipedia,5708,"One question - how come the page is marked as ""in dispute""?  The data that is currently posted isn't in dispute, correct?",9,13,13,13,11,A1BQCRF5Q76YFY,A6C0ASBUZW3DZ,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,-0.502825148,11.8,Rude,0.781386265
Wikipedia,625143,There.  Better?,11,8,16,9,3,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,-1.001931198,9.4,Rude,0.781984222
Wikipedia,447235,"FYI, I found a unit representative, I think, see <url>. I directed him to your draft for the military reps, would you mind supporting him if you need, I am kindof wrapped up in several different things off wiki and on?",21,17,16,21,18,A2NRW37D7QPLRE,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,A2WZQ92N4809N1,1.054885297,18.6,Polite,0.78246927
Wikipedia,410135,sir.. can i still write an article? do you have any facebook account?,13,17,21,17,15,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.697335431,16.6,Polite,0.784318453
Wikipedia,526920,"Thanks, I think Angel Mendez will be a good story for the portal. What do you think?",19,21,16,16,19,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,0.980225597,18.2,Polite,0.784374501
Wikipedia,382099,I notice yall were trying to get some Canadian articles featured. How many Canadian articles are even at that status?,9,11,13,15,7,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,-0.615154364,11,Rude,0.784681312
Wikipedia,274149,"Thanks; what should I do next time to make it easier, quicker?  Just let you know?",21,23,21,17,18,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,1.288490423,20,Polite,0.784998797
Wikipedia,345282,Which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. Who the hell would have predicted all this?,6,13,10,7,7,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AYG3MF094634L,A3EJ5TT2ZGBIDA,A2BE71BN177IH3,-1.668277747,8.6,Rude,0.785955843
Wikipedia,449372,"Thanks for the alert.  By the way, how's Granny doing?",17,17,22,21,21,AZN83WTGUR1JZ,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,A2AMGE57IJVSHF,1.257772788,19.6,Polite,0.78602893
Wikipedia,430063,"PS, I would seriously like an answer to my question above. What is your native language and where do you come from?",10,15,1,5,9,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,-1.028051223,8,Rude,0.786353631
Wikipedia,179380,E-mail me at <url> (just get rid of the spaces in between the letters and numbers) whenever you feel like it. By the way are you a member on any Iranian football forums online?,14,18,18,17,19,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,0.821887781,17.2,Polite,0.786679916
Wikipedia,470309,I noticed your interest in Dirichlet's contribution to the problem of <url>.  Do you have any information about what Dirichlet did exactly here?,17,13,13,21,21,A3I83CQLOZRO79,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,0.321542876,17,Polite,0.786940644
Wikipedia,623738,"Firstly, why do you assume I don't care about the content, and secondly, what chance have you given anyone to voice a dissenting opinion? Correct me if I am wrong, but you don't seem to have asked if anyone had a problem with the merge, did you?",5,5,12,5,1,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-1.883909157,5.6,Rude,0.787344726
Wikipedia,621567,I'm working on improving the references on Kulwicki's article to get more reliable ones. I've also worked on improving <url>'s article toward GA. Do you know much about drag racing?,21,17,17,19,17,A1J7EVLCZZQSEM,A16PRU8T6NZLN5,AEWF3138PFWEN,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.657083016,18.2,Polite,0.787591376
Wikipedia,368661,"If the community decides that you no longer speak on its behalf--if the Wikipedia community decides that this supposed ban does not apply to constructive comments on AfDs on articles for which I am a major contributor, and that I may make such comments without asking for permission beforehand--who are you or anyone else to override that decision?  I'm not saying that anyone has or will make that decision--but if that decision is made, are you claiming that you are entitled to do what you want regardless of community consensus to the contrary?",1,9,9,16,17,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,-0.628937259,10.4,Rude,0.787772842
Wikipedia,436030,"Hi, I see you were involved in creating the ship infobox. Would you be interested in creating an infobox for windmills so that I could use it on individual windmill articles?",13,21,17,18,17,APDWVWS2HMSFD,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.75357023,17.2,Polite,0.788030382
Wikipedia,622316,"Well, in that case we should simply point the shortcuts to where they originally pointed, which in most cases is unrelated to both VIE and VINE. That sounds like a fair and neutral compromise, no?",17,17,21,17,21,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,0.712855925,18.6,Polite,0.788032921
Wikipedia,627185,You may want to comment on the A7 to ?2 graph with 4 lines. I suspect it is nonsense - but what are your thoughts on that folding option?,19,21,19,15,21,AW6UIL04MLQ9N,A34A6MSJTD9A4L,A3MN5VOZFQPNZF,AC25X12LNYY6Y,A1DTQSIIYIZL62,1.226632928,19,Polite,0.788093554
Wikipedia,618723,Would it not make more sense to delete these under G6 a Technical deletions <person> = rationale=Surpassed template that way you dont have to make a notice here for every one.  Has anyone ever contested there deletion?,13,8,16,10,13,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,-0.380706544,12,Rude,0.788532329
Wikipedia,344279,<url> Am I missing something?,9,13,13,9,10,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,A2GODV4YZGD8X9,-0.58834299,10.8,Rude,0.789242941
Wikipedia,618622,"Okay - later tonight (I'm a bit busy right now), I'll restore them for... hm. Will three days be long enough for you to copy the information?",17,9,17,14,1,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,ARYGQ46IMW8AU,AC25X12LNYY6Y,A2BKPNKU3EG41Z,-0.049481213,11.6,Rude,0.78959876
Wikipedia,137132,Thank you. Was it anything in particular?,21,19,19,21,17,A1R4VG71V6XECZ,A2WKPCZU4U110T,AYG3MF094634L,A26NYABOD7YBW8,A13CO3B2BRXQLZ,1.403983015,19.4,Polite,0.789769751
Wikipedia,239104,"He's doing it again, removing Lauren's ""bottom 2"" placing (<url>).  I just reverted him but maybe we need to file something at AN/I ?",13,11,9,6,13,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,-0.819434306,10.4,Rude,0.790094689
Wikipedia,627414,Changing your userpage doesn't answer my question. Why is your userpage a copy of <url>'s?,5,5,11,6,18,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.91031573,9,Rude,0.790159658
Wikipedia,627015,"Thanks for the reminder, not forgotten. Any opinion, comments?",21,18,21,15,9,A2ZABRSFZKUOKV,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A3EJ5TT2ZGBIDA,A3TFQK7QK8X6LM,0.433102623,16.8,Polite,0.790693414
Wikipedia,542167,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",14,17,21,18,21,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2GD31JIW0OCYO,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.624676094,18.2,Polite,0.790824191
Wikipedia,481308,Hi.. I'd actually like to move all images in <url> to the Commons.  Is there a way that I can do it myself?,13,21,17,15,17,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,0.62804314,16.6,Polite,0.791686161
Wikipedia,221496,"Die Person, die Probleme macht, ist jetzt in Schwierigkeiten. Vielleicht seit langem?",13,13,13,1,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,-0.746853211,10.6,Rude,0.791822447
Wikipedia,214120,"When am I changing nationalities? I do remove flags when I encounter them per <url> and <url>, but changing them...?",13,13,13,13,5,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,-0.487300453,11.4,Rude,0.792016332
Wikipedia,621480,"Thanks. As an aside, since this did turn out to be factual, just very hard to source, do you think the community would countenance an unblock request from Blaabla if he accepted some strict unblock conditions (such as packing in the 'systemic bias' thing, discussing his edits in a less confrontational manner etc)?",13,17,21,22,16,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A34A6MSJTD9A4L,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,0.89190134,17.8,Polite,0.792167368
Wikipedia,329143,I can't remember if I asked/checked to see if it got to you? So... did it?,13,5,12,17,9,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.525404475,11.2,Rude,0.793267876
Wikipedia,626797,"What part of ""use common sense"" did not get through to you? Was it the ""use,"" the ""common,"" the ""sense,"" or some combination thereafter?",3,1,1,1,1,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,-2.251263891,1.4,Rude,0.793645474
Wikipedia,83428,"Sorry, but i do not find ""double torpedo tunnels"" to be very good. Can you come up with something better?",9,16,9,13,5,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,-0.532563119,10.4,Rude,0.793663984
Wikipedia,555624,"The <url> has a request (header ""<url>"") left a few hours ago by someone who has pictures of signs in China but can't read them.  Would you please be willing to help?",17,18,19,17,14,AE3D6SE2D8UPQ,A6YO9886DY2SC,A3L8MJ1C4OEDGV,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,0.550145189,17,Polite,0.793762095
Wikipedia,606438,"I have to say, I've reviewed the suggestions that ""year in x"" not be piped, and I vehemently disagree. As I note on the [[Wikipedia talk:Piped link|talk page]], ""[s]ee [[Lindsay Lohan]] for a good example of why piping is a good thing (a simple [&#91;2003 in film]] in line would create clunky, hard-to-follow writing&mdash;better to use no links at all)."" Comment?",9,17,9,5,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,-0.68460246,10.6,Rude,0.793919653
Wikipedia,623560,I see you created a nonsense article yesterday because you were bored. If I unblock you will you disrupt more?,13,9,5,6,7,A2UFD1I8ZO1V4G,ARYGQ46IMW8AU,A3H7G3TQXAYGYD,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,-1.438191714,8,Rude,0.794334698
Wikipedia,235780,"Hi, thanks for your help. There is also this sentence ""Asukkaista 84,5% oli ruotsinkielisixe4 ja 15,4% suomenkielisixe4 vuonna 1970 ja kunta oli kaksikielinen."" What does it mean, please?",21,21,22,20,18,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,1.549681616,20.4,Polite,0.79438174
Wikipedia,204900,"Actually, the page is still up, and I'm still getting a deluge of obscene phone calls and emails in an effort to punish me for constructive editing on Wikipedia consistent with Wikipedia policies and guidelines.  Is <url> and <url> a policy or isn't it?",14,9,13,13,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.711076391,10.8,Rude,0.794691592
Wikipedia,618988,"Since you are STILL not responding to me (or the talk page discussion) and reverting anyway, I have mad you a <url> template.  Post THAT on your page and leave the regular one alone, OK?",11,5,3,6,12,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,-1.48075585,7.4,Rude,0.794881863
Wikipedia,73194,Vi is out of the hospital.  Did I mention that she was in?,13,12,5,8,13,A3S5L3I8O3Q2G,A3HB9PPUZU565U,A1G8ATI1XR2HWT,A2GODV4YZGD8X9,AIPK94CUWL45W,-0.482495428,10.2,Rude,0.795204797
Wikipedia,270945,Are you really denying that you brought Giano and Bishonen's names into this? Seriously?,5,10,9,5,10,A233ONYNWKDIYF,A3LXBP8T6JMY9B,A2ULMYRKQMNNFG,A1F4D2PZ7NNWTL,AB08R15AWTVDT,-1.644855478,7.8,Rude,0.795288417
Wikipedia,184778,"Otherwise, very nice article. Are you going to submit it to DYK?",21,10,20,19,17,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.940352684,17.4,Polite,0.79555924
Wikipedia,567951,Are you calling me a vandal for visiting your user page?  Or am I just <url>?,9,10,5,16,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,-0.816661218,10.6,Rude,0.79606241
Wikipedia,377696,Okay thanks I'll try it! DId you choose the pictures yourself?,21,17,17,25,21,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,1.260428074,20.2,Polite,0.796157339
Wikipedia,46615,"Hi, nice article.  What is meant by ""speculative townhouses?""  Ones that were built for prospective renters rather than for committed buyers?",21,17,17,21,17,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.829104634,18.6,Polite,0.796305175
Wikipedia,578470,"Thanks for your reply. So just to clarify then, you are happy with the number of references, but you just need me to convert each of them into ref/footnote format, and then the article is GA-ready, is that correct?",17,13,19,24,13,A233ONYNWKDIYF,A2ZKDPANCVA690,A22SZHZTF72TRM,AHH34KPTA2LSS,A37ADCYLCSB5O2,0.710268199,17.2,Polite,0.796588715
Wikipedia,606749,Made a bunch of changes to the <url> article. What do you think?,24,14,21,17,18,A3G9MSZVWB7W42,A36UK50UE5YFVZ,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A38N58BSMTA0BE,0.746635129,18.8,Polite,0.796713325
Wikipedia,624529,"just look out or you'll regret!OK, stop here, go to bed. Have U done ""Tourism Report"" yet?",1,15,5,9,12,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A2MWGIVIKOXWYM,A2NRW37D7QPLRE,A2LQ33BQ8G259D,-1.145239737,8.4,Rude,0.797008932
Wikipedia,458737,"Well, if it isn't ""ours"" to feature, why is it ""ours"" to use? Do you mean to say that, for you, the best possible encyclopedia would not use images from outside sources, no matter their license?",9,5,10,5,8,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,-1.328527271,7.4,Rude,0.797272091
Wikipedia,530009,You do realise this is complete rubbish - it's already been speedily deleted once if you check the logs. I can't see any advantage to having this crap floating around for 5 days - can you?,2,13,5,2,1,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-1.920509834,4.6,Rude,0.797474804
Wikipedia,624756,I know what the band Rush is.  I'm just wondering if you were joking or didn't know the user was referring to Rush Limbaugh?,8,17,15,13,5,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,-0.626626688,11.6,Rude,0.797628114
Wikipedia,389055,"Again, what would be the point of redirection? Who on earth is going to fall on the redirect first?",12,5,13,9,11,A2VMJFBCB921NI,A2C7SCWZI379A9,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,A2WZQ92N4809N1,-1.022309756,10,Rude,0.797951488
Wikipedia,483364,<person> is apparently caught up in that rangeblock. Can you help him out?,15,13,20,19,21,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,0.62380697,17.6,Polite,0.798184046
Wikipedia,470735,Just curious. Does the '''tab''' key move your cursor to the search box?,21,15,19,21,21,ANMGOZ451W9ZN,A22SZHZTF72TRM,AW6UIL04MLQ9N,A3H7G3TQXAYGYD,A117G4HSX1Y0LQ,1.047004035,19.4,Polite,0.799208823
Wikipedia,536120,"Hi -i am editing the Juan Martin article with guitar technique information,and user addhoc is deleting all my writing. Please,what do i do about this?",17,15,21,17,17,A233ONYNWKDIYF,A2WKPCZU4U110T,A302M81U0HM7RJ,A2LTFK382VHMWY,AZOAW8JH5HJJK,0.768011188,17.4,Polite,0.799345146
Wikipedia,625464,"I understand, it could be quite time consuming. Maybe we could do a collab for an article related to Thalia (once I'm finished with some work)?",21,17,17,20,16,A3G9MSZVWB7W42,A3GEHPUTISVNB4,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,0.938033328,18.2,Polite,0.799595042
Wikipedia,475212,Thanks for the cleanup.  Why did you delink the songs and Weird Al's album?,17,21,17,17,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,1.131727333,17.8,Polite,0.80023734
Wikipedia,325058,"Arguably, listing the former constructors and even the template itself is not necessary. Could we please try reinstating the previous version and see if and how many other folk don't find the decade information useful/intriguing?",21,17,16,21,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,1.037924728,20,Polite,0.800334695
Wikipedia,619345,Thank you for your answer. What are the sources for region 4 (Australia) release dates?,17,17,25,19,17,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.144087995,19,Polite,0.80195677
Wikipedia,4361,"I'm sure. How about we let the sockpuppet investigation let us know for certain, m'kay?",6,1,9,4,10,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,-1.647022935,6,Rude,0.803990238
